ShortFullText	" A full text search engine that indexes and retrieves the entire contents of web pages.
"
ShortFullText	" For more than 20 years, the company has been providing top-notch software solutions to busines
"
ShortFullText	" Today, I went to the park and played fetch with my dog. It was such fun!
"
LongFullText	" Hello, I'm an AI trained to write creative and informative articles. Here are som
"
ShortFullText	" A full text search of all books in the library resulted in 10,367 hits
"
LongFullText	" For the first time in history, there are now more people over 65 than under-1
"
LongFullText	" Tomorrow, I will go to the store and buy some milk.
"
ShortFullText	" Today, the President will meet with his advisors to discuss how best to address climate change.
"
LongFullText	" Today, I am going to the beach with my friends.
"
LongFullText	" Yes
"
ShortFullText	" Tomorrow, I will go to the store and buy some milk.
"
ShortFullText	" Today, the government announced that it will increase taxes on cigarettes by 20%
"
ShortFullText	" Yes
"
LongFullText	" Tomorrow, the sun will shine brightly in 
"
LongFullText	" Yesterday, at the age of 90 years and two months.
"
ShortFullText	" For this reason, the present study investigated whether or not there are any significant differences between Japanese and no
"
ShortFullText	" The text of this record has been generated from the full-text index and may not be complete or accurat
"
ShortFullText	" Here's the full text of this article in English.
"
ShortFullText	" Here's the full text of this article in English.
"
LongFullText	" Yes
"
LongFullText	" For this particular task, I would like to use the full text of each document in my corpus
"
LongFullText	" For each word in the full text, we will determine its corresponding short form.
"
ShortFullText	" Today, I have the pleasure of speaking with you about one of my favorite topics – artificial intelligence.
"
LongFullText	" Tomorrow, I will go to the store and buy some milk.
"
ShortFullText	" Yesterday, my friend and I went to the park. It was sunny so we decided  to hav
"
ShortFullText	" In the full text of this article, we explore how artificial intelligence can be used to improve healthcare ou
"
ShortFullText	""" Here are 50 ways to say """"I love you"""" in different languages.""
"
LongFullText	" The full text of this document contains 50 words.
"
ShortFullText	" A full-text search of the entire collection has been performed, and all relevant documents have been retrieved
"
LongFullText	" Tomorrow I will go to the store.
"
LongFullText	" A full text search of this article returns only the title, author(s), and publication date.
"
LongFullText	" Tomorrow, I will go to the store and buy some milk.
"
ShortFullText	" Hello! How are you? I am feeling quite well today, thankyouforasking.
"
ShortFullText	""" Here are 10 different ways to say """"I love you"""" in Italian.""
"
LongFullText	" Here's the full text of this article.
"
ShortFullText	" A full text search engine that allows users to access and browse the contents of books, articles, document
"
LongFullText	" Tomorrow, I will go to the store and buy some milk.
"
LongFullText	" A full text search of this article returns more than 10,000 results.
"
ShortFullText	" Yes
"
LongFullText	" Today, I am grateful to have such wonderful friends who are always there when you need them. Here
"
LongFullText	" In 1947, the Indian National Army was formed to fight against British colonial rule in Indi
"
ShortFullText	" Yes
"
ShortFullText	" Yesterday, I walked to the store and bought some milk.
"
ShortFullText	" Today, the Supreme Court heard arguments in two cases that could have major implications for LGBT
"
LongFullText	" The cat sat on the mat.
"
LongFullText	" In the early 1980s, an American woman named Karen was diagnosed with breas
"
ShortFullText	" Hello! How are you today?
"
ShortFullText	" The full text of this document has not been provided, but the title and author are available.
"
ShortFullText	" Today, I am feeling very excited because my favorite band will be performing in concert tomorrow night.
"
ShortFullText	" The full text of this document has not been provided.
"
LongFullText	" Here are 15 different ways to say “I love you” in Spanish.
"
LongFullText	" Tomorrow, I will meet my friend at the park and we are going to play football together.
"
